#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-08-29
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1384112412.095839	CGPfhf3nQ1p53lBfrj	192.168.29.10	1126	54.200.133.219	80	1	GET	dm.demdex.net	/event?d_nsid=0&d_ld=_ts=1384126678546&c_valid=false&c_name=&c_keywords=&c_envr=&c_ugc=0&c_twig=0&c_rating=pg&d_rtbd=json&d_jsonv=1&d_dst=1&d_cts=1&d_cb=demdexRequestCallback_dm_0_1384126678546	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	254	200	OK	-	-	-	(empty)	-	-	-	-	-	FMR2DC3VZDlprX1Gqb	text/plain
1384112412.197802	CaI30r4cRKxZ8FXAgj	192.168.29.10	1127	74.125.224.169	80	1	GET	www.google-analytics.com	/__utm.gif?utmwv=5.4.5&utms=2&utmn=2056869444&utmhn=www.cracked.com&utmcs=utf-8&utmsr=800x600&utmvp=796x443&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=Cracked.com - America's Only Humor Site | Cracked.com&utmhid=1205624831&utmr=-&utmp=/&utmht=1384126678671&utmac=UA-143148-1&utmcc=__utma=93047503.1590025602.1384126639.1384126639.1384126639.1;+__utmz=93047503.1384126639.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=q~	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	Fh1nk44gxjxuELERve	image/gif
1384112412.50844	CGOpJo42J8DvLWJDoj	192.168.29.10	1128	74.125.224.121	80	1	GET	pubads.g.doubleclick.net	/gampad/ads?gdfp_req=1&correlator=4157642744635272&output=json_html&callback=window.parent.googletag.impl.pubads.setAdContentsBySlotForAsync&impl=fifs&json_a=1&iu_parts=6117,dmd.cracked,homepage&enc_prev_ius=/0/1/2,/0/1/2,/0/1/2,/0/1/2,/0/1/2,/0/1/2&prev_iu_szs=286x33,728x90|990x90,300x250,648x116,300x250|300x600,1x1&ists=1&prev_scp=loc=atf||loc=btf||loc=atf|&cust_params=envr=&ugc=0&twig=0&rating=pg&dc_ref=http%253A%252F%252Fwww.cracked.com%252F&dx=99252&uuid=77655420603803419700516405526022646722&cookie=ID=423f5c66425fd1d0:T=1384112256:S=ALNI_MasFKPovVeSvFvN8c4V0lrbDe62xQ&lmt=1384110709&dt=1384126678875&cc=100&biw=796&bih=443&oid=3&oe=utf-8&gut=v2&ifi=1&u_tz=-300&u_his=1&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&url=http://www.cracked.com/&adks=2782696202,691040104,709411456,3667677859,3956274038,1998920758&vrg=30&vrp=30&ga_vid=1590025602.1384126639&ga_sid=1384126639&ga_hid=1384475195&ga_fc=true	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	12620	200	OK	-	-	-	(empty)	-	-	-	-	-	FXoRlUBvtsQo5uYP3	text/plain
1384112412.980408	CzrQHe315G6jsMxAXd	192.168.29.10	1130	74.125.224.187	80	1	GET	s0.2mdn.net	/879366/flashwrite_1_2.js	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	801	200	OK	-	-	-	(empty)	-	-	-	-	-	FLwr3j1vQMN3mcfvN2	text/plain
1384112412.989326	CNiLYg3a6C3wpEkOmb	192.168.29.10	1131	23.5.4.174	80	1	GET	ads.pubmatic.com	/AdServer/js/showad.js?rn=1125243426	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	51710	200	OK	-	-	-	(empty)	-	-	-	-	-	Fpm9aE4IduWlj3cdCh	text/html
1384112413.036743	CtzKwK2OnPH47bWaVg	192.168.29.10	1133	173.241.250.12	80	1	GET	mediaservices-d.openxenterprise.com	/w/1.0/jstag	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	31652	200	OK	-	-	-	(empty)	-	-	-	-	-	FsYDiU2oigiYcH1Iui	text/plain
1384112413.06554	CzrQHe315G6jsMxAXd	192.168.29.10	1130	74.125.224.187	80	2	GET	s0.2mdn.net	/2281991/1-728x90.swf	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	32201	200	OK	-	-	-	(empty)	-	-	-	-	-	FtEtPkWP1xI77rqs4	application/x-shockwave-flash
1384112413.107587	CVaipW3t33CtF3693h	192.168.29.10	1135	165.254.105.129	80	1	GET	go.realvu.net	/flip/2/c=IZ_r=no_p=na_f=check_s=300x300_n=0_h=www!2Ecracked!2Ecom/?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.106474	Cf1D8U3bvHX0MqGP5h	192.168.29.10	1134	173.241.250.12	80	1	GET	mediaservices-d.openxenterprise.com	/w/1.0/acj?ai=a4f63565-f4a8-4f3a-a265-164b99c4b5c5&o=9416779637&callback=OX_9416779637&ju=http://www.cracked.com/&jr=&auid=484400&res=800x600x24&plg=pm&ch=unicode&tz=300	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.022056	CXCPfI2D0Y6AKoGrxb	192.168.29.10	1132	74.125.224.91	80	1	GET	ad.doubleclick.net	/ad/N3220.demandmedia.comOX4765/B7559514.28;sz=1x1;pc=[TPAS_ID];ord=1676957193?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.208602	CNiLYg3a6C3wpEkOmb	192.168.29.10	1131	23.5.4.174	80	2	GET	ads.pubmatic.com	/AdServer/js/showad.js	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	51710	200	OK	-	-	-	(empty)	-	-	-	-	-	FxOLWP30NGwlv3dPdg	text/html
1384112413.207359	C2bNPV38dRrv2ZruSg	192.168.29.10	1136	173.241.250.12	80	1	GET	mediaservices-d.openxenterprise.com	/w/1.0/acj?cc=1&ai=a4f63565-f4a8-4f3a-a265-164b99c4b5c5&o=9416779637&callback=OX_9416779637&ju=http://www.cracked.com/&jr=&auid=484400&res=800x600x24&plg=pm&ch=unicode&tz=300	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.241538	CQm9zT375Q7Vc1TuFb	192.168.29.10	1137	173.241.250.153	80	1	GET	u.openx.net	/w/1.0/sc?r=http://mediaservices-d.openxenterprise.com/w/1.0/acj?cc=1&ai=a4f63565-f4a8-4f3a-a265-164b99c4b5c5&o=9416779637&callback=OX_9416779637&ju=http%3A//www.cracked.com/&jr=&auid=484400&res=800x600x24&plg=pm&ch=unicode&tz=300	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.30669	C01gYJ2JDYnVEQCRzj	192.168.29.10	1139	173.241.250.153	80	1	GET	u.openx.net	/w/1.0/sc?cc=1&r=http://mediaservices-d.openxenterprise.com/w/1.0/acj?cc=1&ai=a4f63565-f4a8-4f3a-a265-164b99c4b5c5&o=9416779637&callback=OX_9416779637&ju=http%3A//www.cracked.com/&jr=&auid=484400&res=800x600x24&plg=pm&ch=unicode&tz=300	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.298508	CGgcfM2qd99u1VqRub	192.168.29.10	1138	66.70.125.126	80	1	GET	showads.pubmatic.com	/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http://www.cracked.com/&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10 18:37:59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	http://ads.pubmatic.com/AdServer/js/showad.js	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1514	200	OK	-	-	-	(empty)	-	-	-	-	-	FZDGLE2l6ziwdarUG1	text/html
1384112413.443275	CdO6Gv4t47CMNmdNce	192.168.29.10	1141	165.254.105.89	80	1	GET	uac.advertising.com	/wrapper/aceUAC.js	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	22896	200	OK	-	-	-	(empty)	-	-	-	-	-	F8zx8a4IbQfkkgHwf	text/plain
1384112413.477527	CH4BEj3GBM9mFiSrne	192.168.29.10	1142	207.200.81.19	80	1	GET	r1.ace.advertising.com	/site=888692/size=300250/u=2/bnum=93112870/wkhr=18/hr=18/hl=1/scres=3/swh=800x600/tile=1/f=2/r=1/optn=1/fv=10/aolexp=0/dref=http%3A%2F%2Fads.pubmatic.com%2FAdServer%2Fjs%2Fshowad.js	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	346	302	Found	-	-	-	(empty)	-	-	-	-	-	FSbC7N2G3qXK7ROYKb	text/html
1384112413.482068	CH4BEj3GBM9mFiSrne	192.168.29.10	1142	207.200.81.19	80	2	GET	r1.ace.advertising.com	/ctst=1/site=888692/size=300250/u=2/bnum=93112870/wkhr=18/hr=18/hl=1/scres=3/swh=800x600/tile=1/f=2/r=1/optn=1/fv=10/aolexp=0/dref=http%3A%2F%2Fads.pubmatic.com%2FAdServer%2Fjs%2Fshowad.js	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	351	200	OK	-	-	-	(empty)	-	-	-	-	-	FqbA943GHCRkogkU1k	text/html
1384112413.499493	CNiLYg3a6C3wpEkOmb	192.168.29.10	1131	23.5.4.174	80	3	GET	ads.pubmatic.com	/AdServer/js/defaultAdTag.js	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	257	200	OK	-	-	-	(empty)	-	-	-	-	-	FHDxwomScID9bURCb	text/html
1384112413.522992	CzefVl3C0n1OYCQQke	192.168.29.10	1143	66.70.125.126	80	1	GET	showads.pubmatic.com	/AdServer/AdServerServlet?kadNetwork=661&lastdefadnwkID=661&defcount=1&pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http://www.cracked.com/&inIframe=1&kadpageurl=dmd.cracked&kltstamp=2013-11-10 18:37:59&timezone=-5&screenResolution=800x600&pmUniAdId=0&operId=3&ranreq=0.22293607351503342	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1345	200	OK	-	-	-	(empty)	-	-	-	-	-	FwA1U94ekXKvSxoskd	text/plain
1384112413.607674	C0LVml3f0RONgR7cae	192.168.29.10	1145	23.47.84.174	80	1	GET	aktrack.pubmatic.com	/AdServer/AdDisplayTrackerServlet?operId=1&pubId=32061&siteId=32062&adId=32088&adServerId=165&kefact=0.800000&kaxefact=0.800000&kadNetFrequecy=1&kadwidth=300&kadheight=250&kadsizeid=9&kltstamp=1384112296&indirectAdId=57187&adServerOptimizerId=1&ranreq=0.22293607351503342&kpbmtpfact=0.000000&dcId=1&tldId=0&passback=0&defaultReq=1&defAdSId=661&dInAdId=89053&defaultedAdServerId=661&kadDefNetFreq=0&imprCap=1&pageURL=http://www.cracked.com/	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.650152	CKOg6j36zLSHPPHsSj	192.168.29.10	1144	68.67.151.230	80	1	GET	ad.thewheelof.com	/st?ad_type=ad&ad_size=300x250&section=2669560&pub_url=www.cracked.com	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	745	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqutzx3nahvXtrW3t6	text/plain
1384112413.331445	C9Sapt44ZnLFVV3vKj	192.168.29.10	1140	173.241.250.12	80	1	GET	mediaservices-d.openxenterprise.com	/w/1.0/acj?mi=b8750704-32ca-4ec3-aebd-fa10a038d642&mn=1&mc=1&cc=1&ai=a4f63565-f4a8-4f3a-a265-164b99c4b5c5&o=9416779637&callback=OX_9416779637&ju=http://www.cracked.com/&jr=&auid=484400&res=800x600x24&plg=pm&ch=unicode&tz=300	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1522	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo5ddD1QSXXTbKeaik	text/html
1384112413.013031	CvWLrq414sAZqYtizj	192.168.29.10	1129	176.102.38.72	80	1	GET	i.crackedcdm.com	/i.php	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	440	200	OK	-	-	-	(empty)	-	-	-	-	-	FfeAnq2SfMS9Rp1Z7f	text/plain
1384112413.769086	CmZmnx4li3HCRrkPHj	192.168.29.10	1146	68.67.151.135	80	1	GET	ib.adnxs.com	/ptj?member=32&size=300x250&inv_code=2669560&referrer=http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0&redir=http://ad.yieldmanager.com/st?anmember=32&anprice={PRICEBUCKET}&ad_type=ad&ad_size=300x250&section=2669560&pub_url=www.cracked.com	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.801272	CKOg6j36zLSHPPHsSj	192.168.29.10	1144	68.67.151.230	80	2	GET	ad.thewheelof.com	/st?ad_type=ad&ad_size=300x250&section=2669558&pub_url=www.cracked.com	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	349	200	OK	-	-	-	(empty)	-	-	-	-	-	FO6JkJ3UKxuTvSTGx9	text/plain
1384112413.892395	CuRr6v4K27DLa6Kpjf	192.168.29.10	1147	173.241.250.153	80	1	GET	us-u.openx.net	/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	595	200	OK	-	-	-	(empty)	-	-	-	-	-	FrTOqA2qm9A0Ibrbyf	text/html
1384112413.892671	CjobXX2FRS4Hpp1L8f	192.168.29.10	1148	173.241.250.12	80	1	GET	mediaservices-d.openxenterprise.com	/w/1.0/ri?ts=1fHNpZD0xMDQ3OTZ8cmFpZD1iYzkyNzc4ZS05NmQ5LTRlODgtYTViYi0wZDA5Mjg2OWEzNzB8YXVpZD00ODQ0MDB8dXI9cXh1ZGUwejZrdXxhcz0zMDB4MjUwfGFpZD0xNDUyMTE1fHB1Yj02ODk4NXxhdW09RE1JRC5XRUJ8bGlkPTg0NjQ0OXx1PTF8dD00fHJpZD1jYTdmZmM1ZS0xMzBmLTQwNmEtODVhNi0xNDhmNDMwZjNjMjZ8b2lkPTI0MTM5NnxibT1CVVlJTkcuSE9VU0V8cD0xMDAwfHBjPVVTRHxhYz1VU0R8cG09UFJJQ0lORy5DUE18cnQ9MTM4NDExMjI5Nnxwcj0xMDAwfGFkdj0xMjc3Njc	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FhJKD643Vdc1Kgl4Hd	image/gif
1384112413.945183	CmZmnx4li3HCRrkPHj	192.168.29.10	1146	68.67.151.135	80	2	GET	ib.adnxs.com	/ptj?member=32&size=300x250&inv_code=2669558&referrer=http://www.cracked.com/&redir=http://ad.yieldmanager.com/st?anmember=32&anprice={PRICEBUCKET}&ad_type=ad&ad_size=300x250&section=2669558&pub_url=www.cracked.com	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112413.966669	CdOpga4bh4RdVz5OHk	192.168.29.10	1150	216.39.55.12	80	1	GET	ad.yieldmanager.com	/st?anmember=32&anprice=&ad_type=ad&ad_size=300x250&section=2669560&pub_url=www.cracked.com	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	5358	200	OK	-	-	-	(empty)	-	-	-	-	-	F5qwk33EqBiPurjVZj	text/plain
1384112414.050428	CjFuZ74JhA7oVzF7Fk	192.168.29.10	1151	23.5.1.224	80	1	GET	p.twitter.com	/f.gif?_=1384126680406&id=twitter-widget-0&lang=en&screen_name=cracked&show_count=false&show_screen_name=true&size=m&twttr_variant=2.0&twttr_referrer=http://www.cracked.com/&twttr_widget=1&twttr_hask=0&twttr_li=0&twttr_pid=	http://platform.twitter.com/widgets/follow_button.1383953108.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F1WJqdywYOwttiYzi	image/gif
1384112414.050997	CMIXp74qq7ZYZJ6LPk	192.168.29.10	1152	216.39.55.12	80	1	GET	ad.yieldmanager.com	/st?anmember=32&anprice=&ad_type=ad&ad_size=300x250&section=2669558&pub_url=www.cracked.com	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	5062	200	OK	-	-	-	(empty)	-	-	-	-	-	F5ft2g3UNQITwzZNd9	text/plain
1384112414.051423	CmZmnx4li3HCRrkPHj	192.168.29.10	1146	68.67.151.135	80	3	GET	ib.adnxs.com	/getuid?http://r.openx.net/set?pid=408c9df8-85fe-6893-4938-ccbfd204601e&rtb=$UID	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.119021	COUZoX2qlZLTTVGsrf	192.168.29.10	1154	184.169.178.153	80	1	GET	match.adsrvr.org	/track/cmf/openx?oxid=6bd9385d-9b4d-7134-f46b-32f8c41fe5bf	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	193	302	Found	-	-	-	(empty)	-	-	-	-	-	FKKDz01no8XltrdFTl	text/html
1384112414.131608	CE3EFZ2hBm7IxBY73i	192.168.29.10	1156	74.121.136.104	80	1	GET	sync.mathtag.com	/sync/img?mt_exid=5&redir=http://r.openx.net/set?pid=0b83a084-dd0b-4bfe-9e2e-ab3706fc9955&rtb=uuid%3D[MM_UUID]	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.13185	CNoOIy32U7kBDBktSh	192.168.29.10	1155	69.194.244.11	80	1	GET	r.turn.com	/r/du/id/L21rdC8xL21jaHBpZC8x	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	717	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FXGCFotFKUgCqnSMf	text/html
1384112414.147117	CE3EFZ2hBm7IxBY73i	192.168.29.10	1156	74.121.136.104	80	2	GET	sync.mathtag.com	/sync/img?mt_exid=5&redir=http://r.openx.net/set?pid=0b83a084-dd0b-4bfe-9e2e-ab3706fc9955&rtb=uuid%3D[MM_UUID]&mm_bnc	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.145471	COUZoX2qlZLTTVGsrf	192.168.29.10	1154	184.169.178.153	80	2	GET	match.adsrvr.org	/track/cmb/openx?oxid=6bd9385d-9b4d-7134-f46b-32f8c41fe5bf	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	239	302	Found	-	-	-	(empty)	-	-	-	-	-	FwS80U3MglTZ9tMUT1	text/html
1384112414.129694	CmZmnx4li3HCRrkPHj	192.168.29.10	1146	68.67.151.135	80	4	GET	ib.adnxs.com	/bounce?/getuid?http://r.openx.net/set?pid=408c9df8-85fe-6893-4938-ccbfd204601e&rtb=$UID	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.146616	CMIXp74qq7ZYZJ6LPk	192.168.29.10	1152	216.39.55.12	80	2	GET	ad.yieldmanager.com	/get-user-id?ver=2&s=2669560&ts=1384112296&sig=ded18c1a30d79a12	http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1384112414.153355	Czzasw3l0dT5RZE3Ec	192.168.29.10	1157	74.125.224.185	80	1	GET	cm.g.doubleclick.net	/pixel?google_nid=openx&google_cm&google_sc	http://us-u.openx.net/w/1.0/pd?plm=5&ph=946c394266a4fae6069935c05abcb7b20f9be4d4	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	292	302	Found	-	-	-	(empty)	-	-	-	-	-	FOGhpG1pk0iIHxSmxi	text/html
