#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-50-42
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337208707.413181	CJVgyp4NOwk9rB4wpj	192.168.2.10	1030	216.146.38.125	80	1	GET	thelocal.de	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1337208738.460435	CVsYJN3R7jWYGhlrW1	192.168.2.10	1059	74.119.118.94	80	1	GET	dis.criteo.com	/pump/match.aspx?c=1&uid=1917f5e9-87c0-40f3-afe6-26c5f481300a	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FTx5Lv2fnXht13TdJ4	image/gif
1337208738.31599	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	5	GET	www.thelocal.de	/articleImages/42293.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	46248	200	OK	-	-	-	(empty)	-	-	-	-	-	Fubqon9a6MTJvOOC6	image/jpeg
1337208738.549746	C187Lb4U9mFsoBHxOk	192.168.2.10	1052	74.125.71.155	80	7	GET	pagead2.googlesyndication.com	/pagead/images/ad_choices_en.png	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	776	200	OK	-	-	-	(empty)	-	-	-	-	-	FabBDy3dsTh51yAUl8	image/png
1337208738.314341	CTKtbsaw4YVUd1Ge1	192.168.2.10	1056	74.125.71.155	80	1	GET	pagead2.googlesyndication.com	/simgad/4061604849051487039	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337223013&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337223013640&shv=r20120509&jsv=r20110914&saldr=1&correlator=1337223013671&frm=20&adk=1684185763&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3677&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=266	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41869	200	OK	-	-	-	(empty)	-	-	-	-	-	FUbrIu3Gf6Paa6NvJ4	image/jpeg
1337208738.791911	CDDDlc1Ac8OcRLWJ4f	192.168.2.10	1043	69.22.137.179	80	2	GET	i-cdn.servedbyopenx.com	/273/2732b2df3db1100300d49e826d822014ea3e23e2/df0/df0037c02e5fa995a0ffc629988a9a7f.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	49545	200	OK	-	-	-	(empty)	-	-	-	-	-	F7NtDx42EwQ362K0fl	image/jpeg
1337208738.722903	C187Lb4U9mFsoBHxOk	192.168.2.10	1052	74.125.71.155	80	8	GET	pagead2.googlesyndication.com	/pagead/js/r20120509/r20110914/abg.js	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337223013&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337223013640&shv=r20120509&jsv=r20110914&saldr=1&correlator=1337223013671&frm=20&adk=1684185763&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3677&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=266	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	725	200	OK	-	-	-	(empty)	-	-	-	-	-	FXVTo42z9qY3L9lXK5	text/plain
1337208738.862084	CwaA5G2IUOBad80Upb	192.168.2.10	1038	173.241.250.2	80	4	GET	d1.openx.org	/lg.php?bannerid=766032&campaignid=355991&zoneid=172584&loc=http://www.thelocal.de/&cb=1f61572d65&r_id=7333042076cb53498d88e9dd932a30c9&r_ts=m450rw	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fa0ATL1AV2XObxS1Pg	image/gif
1337208738.619221	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	4	GET	www.thelocal.de	/articleImages/42163.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42390	200	OK	-	-	-	(empty)	-	-	-	-	-	Fze8BX2NPpCCrbuUMl	image/jpeg
1337208738.722477	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	6	GET	www.thelocal.de	/articleImages/42045.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45186	200	OK	-	-	-	(empty)	-	-	-	-	-	F9TYwx1N6RJwZ5j2Rb	image/jpeg
1337208739.038665	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	5	GET	www.thelocal.de	/articleImages/42595.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	49823	200	OK	-	-	-	(empty)	-	-	-	-	-	FPtjvAvbemSCF2jmf	image/jpeg
1337208739.458462	CDDDlc1Ac8OcRLWJ4f	192.168.2.10	1043	69.22.137.179	80	3	GET	i-cdn.servedbyopenx.com	/1x1.gif	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	807	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb7L1uWl1UGIDISFj	image/gif
1337208739.347115	CuiluJ34RMG03I1Xa3	192.168.2.10	1053	74.125.71.157	80	2	GET	googleads.g.doubleclick.net	/pagead/drt/s?v=r20120211	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=280&slotname=2700259295&w=336&lmt=1337223013&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337223013640&shv=r20120509&jsv=r20110914&saldr=1&correlator=1337223013671&frm=20&adk=1684185763&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=13&adx=8&ady=3677&biw=780&bih=459&oid=3&fu=0&ifi=1&dtd=266	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	FWQ4De44lqS72wI1Jb	text/html
1337208739.459228	CTVP50QZohng3Xvk	192.168.2.10	1061	69.171.228.74	80	1	GET	www.facebook.com	/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16204	200	OK	-	-	-	(empty)	-	-	-	-	-	FZJ0FY18sfwi1K7Wog	text/html
1337208739.65806	CDDDlc1Ac8OcRLWJ4f	192.168.2.10	1043	69.22.137.179	80	4	GET	i-cdn.servedbyopenx.com	/273/2732b2df3db1100300d49e826d822014ea3e23e2/a5b/a5b8eb3269eaf9aa5c2162b214c97ead.swf	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	22681	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj0Nll2CbqA9Pe1gW5	application/x-shockwave-flash
1337208739.345571	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	7	GET	www.thelocal.de	/articleImages/42459.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	48516	200	OK	-	-	-	(empty)	-	-	-	-	-	FvfiZD3XRSi5hxAqv1	image/jpeg
1337208739.739367	Cf95Jehh0c3jqEMKe	192.168.2.10	1037	173.241.250.2	80	5	GET	d1.openx.org	/lg.php?bannerid=464845&campaignid=222173&zoneid=133453&source=home&loc=http://www.thelocal.de/&cb=22951f795c&r_id=cc29356527b36bec28db67beb3bab162&r_ts=m450r7	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FJNbuX1ppWdUfX2X77	image/gif
1337208739.611207	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	1	GET	www.ukforex.co.uk	/partner-tools/CurrencyConverter/UK/w	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7260	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm5sSo3GlzAiZEtpCd	text/html
1337208739.458864	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	6	GET	www.thelocal.de	/articleImages/42443.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	47235	200	OK	-	-	-	(empty)	-	-	-	-	-	FWv8DMnRkCSwpuSje	image/jpeg
1337208739.741002	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	8	GET	www.thelocal.de	/articleImages/42595-300-255.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31472	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv3mPp45ueQVM6OsHi	image/jpeg
1337208739.835437	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	7	GET	www.thelocal.de	/articleImages/42061-300-269.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21832	200	OK	-	-	-	(empty)	-	-	-	-	-	FwvOKW2wGqfea8cnT1	image/jpeg
1337208739.922874	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	2	GET	www.ukforex.co.uk	/Content/themes/ozforex/telerik.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11063	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo3t5G2I8tRT0Nll2i	text/plain
1337208739.962389	CUcbSx415kpWSCql9k	192.168.2.10	1063	93.184.216.119	80	1	GET	use.typekit.com	/kmf0idu.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9	404	Not Found	-	-	-	(empty)	-	-	-	-	-	F5aprY2sXMHkFmHGJ6	text/plain
1337208739.962019	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	9	GET	www.thelocal.de	/articleImages/42511-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6659	200	OK	-	-	-	(empty)	-	-	-	-	-	FFRtEz4UV8PuLRD9Mb	image/jpeg
1337208740.024423	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	8	GET	www.thelocal.de	/articleImages/42503-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12269	200	OK	-	-	-	(empty)	-	-	-	-	-	FN99iC2nKhIo9U31dk	image/jpeg
1337208740.163961	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	10	GET	www.thelocal.de	/articleImages/42465-300-254.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	32063	200	OK	-	-	-	(empty)	-	-	-	-	-	F8XZgI1eN13sqcOMB9	image/jpeg
1337208740.208334	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	9	GET	www.thelocal.de	/articleImages/42519-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3831	200	OK	-	-	-	(empty)	-	-	-	-	-	FfyRdi16iqHZvhafU7	image/jpeg
1337208740.360168	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	11	GET	www.thelocal.de	/articleImages/42495-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12249	200	OK	-	-	-	(empty)	-	-	-	-	-	F9Uf9sKMN1xo2QI7c	image/jpeg
1337208740.411097	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	10	GET	www.thelocal.de	/articleImages/gallery1545-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7297	200	OK	-	-	-	(empty)	-	-	-	-	-	F0WJcW2eHiBypJOvS	image/jpeg
1337208740.558373	C0q1KR38CGBcnDwGXg	192.168.2.10	1064	199.239.182.163	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/yS/r/HI8qd6SDfka.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	277831	200	OK	-	-	-	(empty)	-	-	-	-	-	Fls2kx2YJUljnUA6w	text/plain
1337208740.121025	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	1	GET	www.ukforex.co.uk	/Content/themes/ozforex/styles.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	77668	200	OK	-	-	-	(empty)	-	-	-	-	-	F4c4ziPtq7bZjKUFi	text/plain
1337208740.617232	CdxG7C4OJK6YBmnvC1	192.168.2.10	1065	199.239.182.163	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/yO/r/tGcdeQ5ndfO.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2723	200	OK	-	-	-	(empty)	-	-	-	-	-	Fru1Xj6JpV4QPWwmk	text/plain
1337208740.622752	ChmwkNBTJnvTc4Ri5	192.168.2.10	1066	199.239.182.171	80	1	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yZ/r/4T4t_8NsKkv.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20992	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj5WBy4dlEClIAwkH2	text/plain
1337208740.623048	CY5XU4rZRh7kQV72e	192.168.2.10	1067	199.239.182.171	80	1	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/y3/r/3ZjaA6ENCAY.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6046	200	OK	-	-	-	(empty)	-	-	-	-	-	F6Ca9C3f7oFyDAffE6	text/plain
1337208740.624498	Ch1HRP2eG5KeB9TT2c	192.168.2.10	1068	199.239.182.211	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1759	200	OK	-	-	-	(empty)	-	-	-	-	-	FbRkog24T98EYFotMi	text/html
1337208740.644629	C0q1KR38CGBcnDwGXg	192.168.2.10	1064	199.239.182.163	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yP/r/c1TgLV4JTX7.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	15646	200	OK	-	-	-	(empty)	-	-	-	-	-	FEzVGT39zyu26dkKza	text/plain
1337208740.645319	ChmwkNBTJnvTc4Ri5	192.168.2.10	1066	199.239.182.171	80	2	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yL/r/5RzsXKn9GCX.css	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6157	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv5FK04qTA1W3uiLJk	text/troff
1337208740.645033	CdxG7C4OJK6YBmnvC1	192.168.2.10	1065	199.239.182.163	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yg/r/sNDppUU8tmA.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	57154	200	OK	-	-	-	(empty)	-	-	-	-	-	FSwdOh2Kwi5E7QaBxj	text/plain
1337208740.558062	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	3	GET	www.ukforex.co.uk	/Content/themes/ozforex/toolkit.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12391	200	OK	-	-	-	(empty)	-	-	-	-	-	FfuQo54Hk9Je1yngG1	text/plain
1337208740.561722	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	12	GET	www.thelocal.de	/articleImages/42459-300-252.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31267	200	OK	-	-	-	(empty)	-	-	-	-	-	FYudxM3wwLZijTrRw9	image/jpeg
1337208740.623713	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	11	GET	www.thelocal.de	/articleImages/42491-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11914	200	OK	-	-	-	(empty)	-	-	-	-	-	FYD1M64q581ntpXCoi	image/jpeg
1337208740.670208	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	2	GET	www.ukforex.co.uk	/Content/themes/ozforex/styles.custom.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12162	200	OK	-	-	-	(empty)	-	-	-	-	-	FP61Mw4oG2IFgZVuw	text/plain
1337208740.793816	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	13	GET	www.thelocal.de	/articleImages/42451-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	27797	200	OK	-	-	-	(empty)	-	-	-	-	-	FpCqCV2zzYrwkgLj3f	image/jpeg
1337208740.838955	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	12	GET	www.thelocal.de	/articleImages/42467-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20857	200	OK	-	-	-	(empty)	-	-	-	-	-	FX83os1hPCRByzSwn4	image/jpeg
1337208740.897994	C0q1KR38CGBcnDwGXg	192.168.2.10	1064	199.239.182.163	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/ys/r/KFKS2fp0-Tq.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	454974	200	OK	-	-	-	(empty)	-	-	-	-	-	FmCHnq3zMXQeffLP0a	text/plain
1337208741.05294	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	13	GET	www.thelocal.de	/articleImages/42209-300-256.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34978	200	OK	-	-	-	(empty)	-	-	-	-	-	FuQSLc4O9B6qdNS5Fd	image/jpeg
1337208741.048984	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	14	GET	www.thelocal.de	/marketplace/log/?panel&1f3efd9fbda704a81f4d14a83161ed1a&119&201&181&198&197&150&182	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1337208741.260259	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	14	GET	www.thelocal.de	/articleImages/42357-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10403	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj3UEt3vp4zX2kjHyf	image/jpeg
1337208741.260641	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	15	GET	www.thelocal.de	/articleImages/42441-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6752	200	OK	-	-	-	(empty)	-	-	-	-	-	FORmWK2mRYM3wq6YG	image/jpeg
1337208740.838685	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	4	GET	www.ukforex.co.uk	/Content/themes/ozforex/fonts/NettoOffc.eot	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	81216	200	OK	-	-	-	(empty)	-	-	-	-	-	F6gP4buYNKstQmwPa	application/vnd.ms-fontobject
1337208741.168738	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	3	GET	www.ukforex.co.uk	/Scripts/jquery-1.5.1.min.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	85497	200	OK	-	-	-	(empty)	-	-	-	-	-	FRTNvB48FFhDENzc93	text/plain
1337208741.651666	CdxG7C4OJK6YBmnvC1	192.168.2.10	1065	199.239.182.163	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yA/r/R1JgWIRaM2m.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11185	200	OK	-	-	-	(empty)	-	-	-	-	-	FRoBx95Qngz0xUJtb	text/plain
1337208741.652873	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	15	GET	www.thelocal.de	/articleImages/42413-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14465	200	OK	-	-	-	(empty)	-	-	-	-	-	FPmNNF4x9JifLoRZag	image/jpeg
1337208741.653128	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	16	GET	www.thelocal.de	/articleImages/42349-300-273.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	30531	200	OK	-	-	-	(empty)	-	-	-	-	-	FFP29m1nThV7m1knC8	image/jpeg
1337208741.946945	CY5XU4rZRh7kQV72e	192.168.2.10	1067	199.239.182.171	80	2	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yc/r/2t0hdPlvY5s.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11750	200	OK	-	-	-	(empty)	-	-	-	-	-	F1vbwjMz8lWaRuOcl	text/plain
1337208741.652608	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	1	GET	www.easyvols.org	/formulaire/en/type_b/300x250_mevhcp.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19337	200	OK	-	-	-	(empty)	-	-	-	-	-	FuHOw346NaJV5ExSji	text/plain
1337208741.888573	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	16	GET	www.thelocal.de	/articleImages/42427-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10998	200	OK	-	-	-	(empty)	-	-	-	-	-	FdgwSz34MJN7VTPAR1	image/jpeg
1337208741.88904	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	17	GET	www.thelocal.de	/articleImages/42355-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6448	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ2urhDFGMW0R0dk6	image/jpeg
1337208741.935942	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	5	GET	www.ukforex.co.uk	/Scripts/custom.swfobject.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7031	200	OK	-	-	-	(empty)	-	-	-	-	-	FZYvc92F1eWL3xJEdi	text/plain
1337208742.070433	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	17	GET	www.thelocal.de	/articleImages/42325-146-97.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10263	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj11wKGy7cdVgoNuh	image/jpeg
1337208742.077054	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	18	GET	www.thelocal.de	/articleImages/42567-300-185.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19536	200	OK	-	-	-	(empty)	-	-	-	-	-	FPlDHM2rAqBs0lXLhi	image/jpeg
1337208742.093907	CGim3O1bDL5pHHuAX9	192.168.2.10	1070	89.185.38.180	80	2	GET	www.easyvols.org	/base/css/js/formMEV.css	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	348	200	OK	-	-	-	(empty)	-	-	-	-	-	FoFXBE4VeVU324mLa1	text/plain
1337208742.340289	ChmwkNBTJnvTc4Ri5	192.168.2.10	1066	199.239.182.171	80	3	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/y8/r/nlpMaAW6lho.js	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	108948	200	OK	-	-	-	(empty)	-	-	-	-	-	FV7Due2qnGt3Xtlvnk	text/plain
